"Edo","t","Subsectores.no.especificados","Tipo","id","Clave","cid"
"San Luis Potosí","01/10/2014","11659","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2015","9013","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2015","9229","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2015","9684","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2015","3307","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2016","8910","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2016","9287","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2016","8438","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2016","11247","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2017","1665","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2017","1932","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2017","1952","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2017","8679","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2018","2752","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2018","3917","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2018","2934","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2018","2925","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2019","816","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2019","1472","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2019","1076","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2019","859","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2020","980","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/04/2020","2055","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/07/2020","2128","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/10/2020","1804","Fabricación de equipo de transporte",7,24,247
"San Luis Potosí","01/01/2021","1380","Fabricación de equipo de transporte",7,24,247
"Sinaloa","01/01/2007","9072","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2007","9439","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2007","5817","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2007","8937","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2008","7998","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2008","10167","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2008","10274","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2008","9803","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2009","11771","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2009","9462","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2009","9060","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2009","11407","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2010","15835","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2010","12493","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2010","15589","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2010","11164","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2011","9591","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2011","8596","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2011","2658","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2011","6556","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2012","9369","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2012","11342","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2012","1514","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2012","11280","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2013","5078","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2013","2743","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2013","1912","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2013","4523","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2014","11909","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2014","7266","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2014","2283","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2014","1756","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2015","2043","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2015","10350","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2015","6300","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2015","1362","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2016","23339","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2016","33179","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2016","6448","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2016","2075","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2017","13240","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2017","12621","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2017","13095","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2017","21853","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2018","9655","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2018","2915","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2018","8933","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2018","2753","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2019","2856","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2019","1914","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2019","2885","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2019","1344","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2020","1511","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/04/2020","703","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/07/2020","1306","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/10/2020","2430","Fabricación de equipo de transporte",7,25,257
"Sinaloa","01/01/2021","1054","Fabricación de equipo de transporte",7,25,257
"Sonora","01/01/2007","5286","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2007","3986","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2007","4108","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2007","4947","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2008","0","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2008","463","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2008","677","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2008","278","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2009","4082","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2009","5299","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2009","4166","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2009","4948","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2010","1476","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2010","1258","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2010","1626","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2010","1894","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2011","9878","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2011","6833","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2011","2582","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2011","6911","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2012","6716","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2012","8854","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2012","5008","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2012","7555","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2013","6703","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2013","6007","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2013","6046","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2013","7958","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2014","7863","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2014","6730","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2014","6096","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2014","6954","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2015","4917","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2015","7131","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2015","6691","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2015","5511","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2016","5483","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2016","5057","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2016","3921","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2016","3844","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2017","6377","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2017","7997","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2017","6220","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2017","6377","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2018","7179","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2018","7033","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2018","6414","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2018","5594","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2019","6391","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2019","6040","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2019","4847","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2019","7050","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2020","3076","Fabricación de equipo de transporte",7,26,267
"Sonora","01/04/2020","1090","Fabricación de equipo de transporte",7,26,267
"Sonora","01/07/2020","814","Fabricación de equipo de transporte",7,26,267
"Sonora","01/10/2020","3168","Fabricación de equipo de transporte",7,26,267
"Sonora","01/01/2021","3606","Fabricación de equipo de transporte",7,26,267
"Tabasco","01/01/2007","2172","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2007","402","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2007","342","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2007","920","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2008","140","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2008","94","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2008","161","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2008","442","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2009","165","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2009","86","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2009","474","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2009","426","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2010","429","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2010","451","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2010","346","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2010","321","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2011","157","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2011","401","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2011","158","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2011","420","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2012","292","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2012","1058","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2012","658","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2012","978","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2013","164","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2013","185","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2013","703","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2013","57","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2014","401","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2014","69","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2014","1118","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2014","1596","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2015","1054","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2015","659","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2015","316","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2015","20","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2016","590","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2016","188","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2016","1701","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2016","1331","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2017","920","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2017","1415","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2017","2468","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2017","2633","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2018","1927","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2018","2474","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2018","2364","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2018","5091","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/01/2019","6940","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/04/2019","7294","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/07/2019","5122","Fabricación de equipo de transporte",7,27,277
"Tabasco","01/10/2019","2275","Fabricación de equipo de transporte",7,27,277
